Datetime,女二舍,女三舍,女五舍,女一舍,女八九舍(含女九餐廳),男八舍,男一舍,男七舍,男五舍,大一女舍,男三舍
2025/3/20 23:00,,,,,102.44,,136.62,150.71,49.25,139.73,78.31
2025/3/21 0:00,,,,,98.94,,116.13,157.61,43.69,106.23,62.44
2025/3/21 1:00,,,,,58.37,,83.25,164.4,36.37,75.42,58.56
2025/3/21 2:00,,,,,44.19,,57.93,158.17,23.32,59.22,42.94
2025/3/21 3:00,,,,,35.76,,45,150.08,22.93,50.68,34.25
2025/3/21 4:00,,,,,34.43,,41.13,79.83,16.94,49.27,29.56
2025/3/21 5:00,,,,,31.44,,35.94,24.19,16,46,25.75
2025/3/21 6:00,,,,,34.69,,39.12,23.93,14.5,48.38,28.12
2025/3/21 7:00,,,,,46.31,,45,38.21,16.44,59.42,25.32
2025/3/21 8:00,,,,,57.12,,49.75,95.33,20.94,82.86,28.25
2025/3/21 9:00,,,,,59.57,,50.38,32.71,20,82,37.12
2025/3/21 10:00,,,,,60.49,,49.69,29.02,20.81,107.23,28.69
2025/3/21 11:00,,,,,56.94,,57.43,30.39,27.75,109.99,27.12
2025/3/21 12:00,,,,,66.88,,62.38,29.99,25.44,133.05,31.94
2025/3/21 13:00,,,,,66.37,,71,32.56,27.31,127.47,39.88
2025/3/21 14:00,,,,,48.13,,67.56,98.69,31.56,102.35,32.56
2025/3/21 15:00,,,,,57.63,,76.38,36.03,24.88,105.97,34.56
2025/3/21 16:00,,,,,61.99,,77.44,37.89,28.31,127.92,41.13
2025/3/21 17:00,,,,,68.19,,89.62,42.92,26.44,127.57,43.12
2025/3/21 18:00,,,,,69.32,,75.56,43.91,24.68,124.6,42.19
2025/3/21 19:00,,,,,59.25,,86.38,89.15,29.75,120.29,44.81
2025/3/21 20:00,,,,,66.43,,96.56,78.14,28.38,124.34,54.81
2025/3/21 21:00,,,,,72.25,,102.87,98.83,36.69,106.08,60.75
2025/3/21 22:00,,,,,91.57,,112.76,129.11,39,109.61,60.75
2025/3/21 23:00,,,,,82.49,,125.06,140.25,44.06,111.9,68.19
2025/3/22 0:00,,,,,80.57,,108.43,144.83,42.37,91.38,67.94
2025/3/22 1:00,,,,,72.06,,77.51,131.36,34.75,82.15,55.31
2025/3/22 2:00,,,,,43.69,,52.62,115.76,31.44,57.31,39.31
2025/3/22 3:00,,,,,36.19,,51.19,103.24,25.13,52.36,31.57
2025/3/22 4:00,,,,,29,,43.13,26.92,17.31,48.55,28
2025/3/22 5:00,,,,,30.99,,35.74,22.47,16.81,47.48,26.68
2025/3/22 6:00,,,,,27.88,,32.06,21.94,19.94,47.99,25.75
2025/3/22 7:00,,,,,35.25,,33.38,72.85,17.25,48.56,24.5
2025/3/22 8:00,,,,,38.06,,39.81,51.21,17.56,63.18,22.69
2025/3/22 9:00,,,,,40.19,,42,25.65,21.38,82,24.06
2025/3/22 10:00,,,,,41.12,,55.19,30.89,21,88.47,35.19
2025/3/22 11:00,,,,,40.44,,55.25,28.02,23.56,92.36,41.19
2025/3/22 12:00,,,,,50.94,,64.31,30.36,24.31,94.72,46.19
2025/3/22 13:00,,,,,48.87,,71.06,99.75,24.75,100.04,37.81
2025/3/22 14:00,,,,,45.76,,77.57,32.5,33.06,95.73,44.31
2025/3/22 15:00,,,,,45.3,,78.81,34.48,24,88.51,41.75
2025/3/22 16:00,,,,,44.38,,79.75,32.75,29.07,89.21,43.31
2025/3/22 17:00,,,,,45.51,,84.06,48.63,35.81,97.91,48.07
2025/3/22 18:00,,,,,46.3,,74.38,42.05,35.87,93.88,43.31
2025/3/22 19:00,,,,,52.26,,80.74,110.73,28.38,102.43,47.62
2025/3/22 20:00,,,,,55,,85.7,54.55,29.25,107.43,58.94
2025/3/22 21:00,,,,,77.93,,104.37,101.25,36.44,114.05,55.75
2025/3/22 22:00,,,,,76.5,,102.75,112.75,42.18,101.51,60.31
2025/3/22 23:00,,,,,80.69,,110.38,112.92,37.25,101.21,69.69
2025/3/23 0:00,,,,,69.37,,105.06,139.14,38.57,104.03,57.38
2025/3/23 1:00,,,,,50.69,,92,125.39,29.68,78.05,47
2025/3/23 2:00,,,,,46.38,,58.19,109.61,26.82,59.64,36.06
2025/3/23 3:00,,,,,37.93,,45.87,49.55,17.43,53.49,31.06
2025/3/23 4:00,,,,,37.01,,42.88,84.48,14.57,51.35,29.13
2025/3/23 5:00,,,,,31.75,,35.12,43.91,14.5,49.48,26.75
2025/3/23 6:00,,,,,29.74,,33.57,20.29,13.87,45.92,27.25
2025/3/23 7:00,,,,,35.38,,38.18,24.22,17.06,48.5,22.37
2025/3/23 8:00,,,,,43.5,,43.38,19.6,16.32,62.63,23.38
2025/3/23 9:00,,,,,41.25,,39.87,25.01,18.87,76.49,25.25
2025/3/23 10:00,,,,,37.19,,51.56,27.38,25.63,94.01,27
2025/3/23 11:00,,,,,41.94,,70.76,36.93,28.56,96.34,35.18
2025/3/23 12:00,,,,,45.74,,68.74,89.35,30.56,93.55,45.07
2025/3/23 13:00,,,,,48.38,,77.44,36.89,30,99.33,40.62
2025/3/23 14:00,,,,,48.75,,83.43,40.56,33.88,96.38,41
2025/3/23 15:00,,,,,43.93,,78,38.22,30.37,90.19,45.44
2025/3/23 16:00,,,,,44.63,,72.82,34.69,28.44,92.33,47.31
2025/3/23 17:00,,,,,54.69,,79,44.61,37.31,92.06,41.88
2025/3/23 18:00,,,,,54.31,,82.13,114.89,40,105.29,42
2025/3/23 19:00,,,,,64.01,,90.62,49.09,34.63,106.08,51.12
2025/3/23 20:00,,,,,72.93,,104.94,108.39,37.12,123.58,59.31
2025/3/23 21:00,,,,,79.94,,131.06,117.99,41.69,137.01,71.25
2025/3/23 22:00,,,,,83.06,,128.44,138.82,50.19,124.14,72.94
2025/3/23 23:00,,,,,81.25,,133.06,128.9,48.43,114.97,68.94
2025/3/24 0:00,,,,,87.25,,108.13,144.29,43.75,103.43,70.75
2025/3/24 1:00,,,,,62.81,,87.12,143.22,34.82,82.09,53.5
2025/3/24 2:00,,,,,39.76,,59.19,107.55,21.93,64.63,43.94
2025/3/24 3:00,,,,,35.3,,46.94,50.86,18,51.95,30.43
2025/3/24 4:00,,,,,30.95,,44.37,81.34,16,50.16,27.44
2025/3/24 5:00,,,,,31.74,,41.06,26.88,15.44,48.21,25.94
2025/3/24 6:00,,,,,33.26,,37.13,25.67,14.63,57.96,24
2025/3/24 7:00,,,,,46.8,,40.38,25.5,15.06,61.79,24.94
2025/3/24 8:00,,,,,50.82,,54.24,32.73,16.56,79.42,28.62
2025/3/24 9:00,,,,,55.06,,55.38,61.14,17.56,99.09,28.69
2025/3/24 10:00,,,,,64.56,,65.18,69.71,20.32,114.26,28
2025/3/24 11:00,,,,,63.32,,71.38,33.84,17.93,134.46,30.5
2025/3/24 12:00,,,,,73.12,,71.69,34.64,23.5,156.48,35.56
2025/3/24 13:00,,,,,60,,78.93,43.94,24.94,140.38,39.06
2025/3/24 14:00,,,,,55.57,,79.56,42.62,24.31,110.42,38.44
2025/3/24 15:00,,,,,56.62,,77.19,39.91,29.88,108.25,38.81
2025/3/24 16:00,,,,,68.37,,82.69,40.78,29.31,117.23,38.25
2025/3/24 17:00,,,,,73.62,,83.69,46.25,31.88,134.64,46.69
2025/3/24 18:00,,,,,80.2,,81.32,64.05,30.62,153.82,50.5
2025/3/24 19:00,,,,,75.62,,97.93,112.83,34.44,141.82,57.19
2025/3/24 20:00,,,,,77.32,,102.57,69.67,35.37,140.5,60
2025/3/24 21:00,,,,,98.06,,124.06,130.83,42.57,145.44,68.62
2025/3/24 22:00,,,,,103.06,,137.25,143.93,46.37,138.32,76.82
2025/3/24 23:00,,,,,89.94,,152.24,150.77,47.38,122.48,75.87
2025/3/25 0:00,,,,,77.81,,123.51,152.03,40.5,108.62,62.06
2025/3/25 1:00,,,,,58.5,,87.99,143.44,31.12,80.46,51
2025/3/25 2:00,,,,,42.43,,63.5,102.56,22.94,68.72,36.44
2025/3/25 3:00,,,,,40.13,,56.38,45.69,19.12,56.67,33.06
2025/3/25 4:00,,,,,36.25,,47.94,74.79,18.75,55.12,28.82
2025/3/25 5:00,,,,,34.31,,48.88,28.63,18.75,52.58,27.06
2025/3/25 6:00,,,,,40.25,,46.62,29.26,15.19,60.48,25.62
2025/3/25 7:00,,,,,47.76,,48.44,28.91,14.5,69.99,26.75
2025/3/25 8:00,,,,,57.68,,57.3,35.75,18.69,82.76,31.44
2025/3/25 9:00,,,,,60.81,,52.2,35.31,20.06,91.68,30.75
2025/3/25 10:00,,,,,63.06,,59.99,100.33,18.63,115.81,30.5
2025/3/25 11:00,,,,,68.5,,66.25,39.13,24.18,139.09,33.5
2025/3/25 12:00,,,,,73.38,56.43,70.38,35.75,25,158.25,39.5
2025/3/25 13:00,,,,,58.32,62.5,82.62,36.7,27.32,132.7,37.94
2025/3/25 14:00,,,,,52.11,67.44,72.82,39.06,24.31,108.55,38.25
2025/3/25 15:00,,,,,63.2,64,74.81,39.69,24.81,112.17,43.25
2025/3/25 16:00,,,,,71.25,65.25,90.38,46.47,28,131.88,44.37
2025/3/25 17:00,,,,,73.68,71.44,90.43,51.81,30.13,152.01,47
2025/3/25 18:00,,,,,82.63,70.87,89.5,57.88,32.5,155.33,52.94
2025/3/25 19:00,,,,,78.75,72.88,103.81,108.67,36.06,142.87,57.69
2025/3/25 20:00,,,,,89.75,86.44,124.5,71.53,38.75,138.24,63.19
2025/3/25 21:00,,,,,94.06,94.75,137.88,130.37,43.5,147.11,74.93
2025/3/25 22:00,,,,,103.06,97.37,162.31,134.32,57.75,144.11,87.19
2025/3/25 23:00,,,,,101.31,105.75,164.75,154.97,51.81,142.93,80.06
2025/3/26 0:00,,,,,79.88,96.56,144.25,165.45,50.19,117.86,74.5
2025/3/26 1:00,,,,,62.31,78.88,106.44,132.55,40.12,87.28,63.44
2025/3/26 2:00,,,,,48,60.06,76.87,113.65,27.38,78.83,48.69
2025/3/26 3:00,,,,,40.62,49.38,69.95,72.72,20.75,63.09,45
2025/3/26 4:00,,,,,37.07,46,55.37,33.73,19.75,61.46,37.69
2025/3/26 5:00,,,,,34.44,43.93,52.75,32.19,19,59.82,33.06
2025/3/26 6:00,,,,,38.81,50.07,48.81,30.52,16.87,62.08,30.31
2025/3/26 7:00,,,,,47.82,48.25,55.31,31.86,17.88,73.35,29.75
2025/3/26 8:00,,,,,62.37,53.06,66.38,89.33,23,85.77,35.06
2025/3/26 9:00,,,,,65.5,60.12,60.93,44.59,23.31,91.98,34.75
2025/3/26 10:00,,,,,69.56,64.94,69.19,36.55,21.06,113.63,40.44
2025/3/26 11:00,,,,,63.19,59.88,71.5,42.39,22.38,143.79,35.94
2025/3/26 12:00,,,,,73.68,66.12,80.51,41.95,24.81,161.36,45.31
2025/3/26 13:00,,,,,64.13,63.81,86.56,46.3,24.63,160.55,48.56
2025/3/26 14:00,,,,,58.31,68.69,85.56,50.62,30.75,123.64,42.69
2025/3/26 15:00,,,,,64,66.44,86.56,45.67,28.56,126.92,45.88
2025/3/26 16:00,,,,,79.06,65.31,100.38,102.86,26.5,150.15,44.81
2025/3/26 17:00,,,,,76.94,69.94,92.75,53.82,30.37,163.89,49.06
2025/3/26 18:00,,,,,80.32,76.62,94.56,53.81,34.13,165.76,59.88
2025/3/26 19:00,,,,,76.87,84.19,110.5,62.19,36.06,142.32,67
2025/3/26 20:00,,,,,81.82,86.69,139.88,126.2,44.94,141.5,83.56
2025/3/26 21:00,,,,,97.12,99.06,146.74,143.98,46.56,164.09,87.56
2025/3/26 22:00,,,,,102.12,108.06,154.75,132.05,51.75,158.88,82.69
2025/3/26 23:00,,,,,101.88,104.94,163.31,136.45,45.5,144.3,85.19
2025/3/27 0:00,,,,,94.62,100.81,147.75,140.71,52.38,124.15,81.5
2025/3/27 1:00,,,,,69.94,87.5,108.2,126.79,39.5,96.33,73.93
2025/3/27 2:00,,,,,51.19,74.25,83.24,111.58,30.62,82.95,55.44
2025/3/27 3:00,,,,,53.5,65.13,76.06,44.47,27.38,70.07,45.75
2025/3/27 4:00,,,,,45.49,57.25,62.38,61.55,23.5,62.77,40.38
2025/3/27 5:00,,,,,43.44,52.12,56.94,70.89,21,63.12,40.62
2025/3/27 6:00,,,,,49.7,52,54.19,33.89,22.18,69.42,34.81
2025/3/27 7:00,,,,,52.37,53.32,67.56,35.76,22.25,76.18,35.19
2025/3/27 8:00,,,,,64.93,60.62,74.43,42.57,26.63,92.97,41.56
2025/3/27 9:00,,,,,71.32,62.5,74.88,43.18,24.87,116.03,42.75
2025/3/27 10:00,,,,,73.06,65.06,79.62,41.16,27.5,142.24,43.57
2025/3/27 11:00,,,,,70.75,70.07,88.88,62.31,29.5,160.53,43.18
2025/3/27 12:00,,,,,77.32,75.62,95.82,94.13,33.5,183.03,46.44
2025/3/27 13:00,,,,,74.61,78.94,93.43,56,38.44,170.88,52.69
2025/3/27 14:00,,,,,68.26,78.25,94.87,52.56,33.5,129.52,52.87
2025/3/27 15:00,,,,,72.56,79.31,94.26,58.48,33.44,128.98,50.69
2025/3/27 16:00,,,,,70.75,76,85.55,53.89,34.56,148.81,56.75
2025/3/27 17:00,,,,,78.88,76.63,88.07,60.93,35.56,166.5,57.63
2025/3/27 18:00,,,,,86.06,83.5,110.32,63.15,40.75,191.92,61.93
2025/3/27 19:00,,,,,89.81,89.93,134.8,94.99,51.19,167.2,70.69
2025/3/27 20:00,,,,,93.62,93.88,144.63,90.81,54.56,176.23,85.88
2025/3/27 21:00,,,,,116.38,95.56,155.31,103.69,52.82,190.12,90.56
2025/3/27 22:00,,,,,115.5,107.88,185.76,129.01,59.37,174.69,104.5
2025/3/27 23:00,,,,,106.5,114.68,189.49,171.47,58.69,160.03,100.44
2025/3/28 0:00,,,,,91.63,104.63,179.75,155.81,57.81,140.75,94.18
2025/3/28 1:00,,,,,74.25,93.5,133.88,131.05,46.88,108.01,77.69
2025/3/28 2:00,,,,,60.19,76.19,104.99,88.53,44,93.88,70.06
2025/3/28 3:00,,,,,50.31,65.87,86.07,102.69,32.43,79.97,59.82
2025/3/28 4:00,,,,,49.87,57.88,72.75,45.42,30.07,74.17,49.56
2025/3/28 5:00,,,,,43.31,53.12,62.69,40.99,24.75,70.24,43.69
2025/3/28 6:00,,,,,45.94,55.94,60.56,37.43,23.06,66.57,36.5
2025/3/28 7:00,,,,,57.63,52.31,59.75,37.1,20.94,75.18,35.37
2025/3/28 8:00,,,,,65.43,55.75,62.18,38.47,21.68,89.08,38.06
2025/3/28 9:00,,,,,65.69,58.94,66.01,35.86,24.13,107.18,33.82
2025/3/28 10:00,,,,,69.18,58.94,62.19,72.89,21.75,128.46,33.87
2025/3/28 11:00,,,,,66.13,60.87,71.12,81.09,26.5,123.99,34.56
2025/3/28 12:00,,,,,69.76,62.75,69.57,36.22,28.75,131.17,37.13
2025/3/28 13:00,,,,,59.43,64.69,87,38.84,26.75,126.67,41.06
2025/3/28 14:00,,,,,53.56,55.06,80.24,36.25,24.31,104.13,39.5
2025/3/28 15:00,,,,,57.62,61.31,79.87,38.81,26.88,107.22,43.5
2025/3/28 16:00,,,,,69.07,71.82,77.88,45.24,31.43,128.33,42.94
2025/3/28 17:00,,,,,69,72.81,84.82,45.47,27.82,125.58,44.87
2025/3/28 18:00,,,,,65.63,60.12,86.56,93.09,25.62,136.68,44.5
2025/3/28 19:00,,,,,62,67.32,83.18,63.03,30.69,122.47,54.75
2025/3/28 20:00,,,,,67.3,80.31,87.51,45.08,36.62,136.01,56.63
2025/3/28 21:00,,,,,73.63,80,96.06,106.86,38.19,126.23,61.87
2025/3/28 22:00,,,,,81,93.5,112.18,110.41,40.81,111.23,68.13
2025/3/28 23:00,,,,,87.01,83.75,125.5,134.32,36.32,114.73,67.62
2025/3/29 0:00,,,,,79.62,78.81,103.82,135.91,39.81,94.7,65.69
2025/3/29 1:00,,,,,60.12,65.06,92.25,116.41,30.12,79.3,48.25
2025/3/29 2:00,,,,,39.31,52.25,73.06,98.89,22.5,68.6,44.44
2025/3/29 3:00,,,,,36.81,48.32,53.25,88.73,20.63,61.09,34.44
2025/3/29 4:00,,,,,33.38,43.68,45.81,26.94,16.75,54.67,30.31
2025/3/29 5:00,,,,,34.88,38.69,42.25,24.61,14.37,52.66,26.25
2025/3/29 6:00,,,,,35.99,36.81,39.87,23.08,14,49.65,25.37
2025/3/29 7:00,,,,,45.07,39.69,40.63,25.97,13.5,53.02,26.57
2025/3/29 8:00,,,,,41.68,41.44,47,65.25,15.88,64.59,26.5
2025/3/29 9:00,,,,,40.01,41.06,47.07,67.78,19.19,73.83,28.25
2025/3/29 10:00,,,,,52.75,45.25,53.62,28.29,25.5,99.19,27.62
2025/3/29 11:00,,,,,44.44,50.25,63.37,30.77,23.87,108.25,38.25
2025/3/29 12:00,,,,,57.18,58.5,73.2,59.86,26.75,108.06,38.25
