Datetime,新數學研究中心,-新生大樓-,生化所,電機一館,化學館,貴儀中心氦液化機用電,化學館(不含貴儀中心氦液化機用電),積學館,博雅館,思亮館,-原分所-,凝態物理科學館,心理南研究大樓,心理系北館,應用力學研究大樓,工學院綜合大樓,全球變遷中心,海洋研究所,普通大樓,小福樓,化學工程館,土木館,農業陳列館,人類學博物館,樂學館,三號館,-電子顯微鏡館-,物理系液氮機室,-城鄉所-,一號館1F(戲劇系),一號館2F,一號館3F,動物標本館,漁業陳列館,-漁業生物實驗室-,植物溫室,植物標本館,二號館,2號館1F,2號館2F,2號館3F,農化系食品工廠,化工光電晶體實驗室,生醫材料(陶瓷)實驗室,綠色化學實驗室,望樂樓,農化系實驗室,夜間部大樓,四號館,五號館,農綜館,植物工廠,共同教室,農產品中心,生工系實驗室,農化系土壤研究室,森林館,水工試驗所,水工試驗所馬達房,保健中心,林產館,航空測量館,管理學院教學館,原教堂(藝文中心),水工大樓,園藝系花卉館,資訊工程館,-機械臨時工廠-,電機二館,聯合研究中心,獸醫一館,獸醫三館,志鴻館,機械舊館,綜合教室,圖書資訊館,第一活動中心,農藝館,鄭江樓北棟化工系(不含大公),鄭江樓南棟生機系(不含公共),鄭江樓南棟空調,鄭江樓南棟公共(揚水、電梯),鄭江樓事務組,鄭江樓大公(雨廢水、消防),學新館,農機館,中非大樓,博理館,社會研究所停車場,社會研究所,國發所停車場,國家發展所大樓,新聞所停車場,新聞所大樓,漁業科學館,視聽教育館,語言大樓,霖澤館停車場,霖澤館,社科院大樓總錶,萬才館停車場,萬才館,水源溫室,機械工廠,澄思樓,輔具中心,育成大樓(水源),理化大樓(水源),卓越研究大樓,學生第二活動中心,管院二號館,戲劇廳（鹿嗚堂二樓）,鹿鳴堂一樓,食科館,園產加工廠,食科所食品研發大樓,大氣系A、B館
2026-01-10 15:00:00,0.82,9.87,64.88,54.91,224.46,0.75,223.71,282.01,40.3,34.66,289.5,572.55,6.25,28.75,93.57,156.0,,,4.74,0.0,65.0,25.75,11.44,42.83,,62.86,,0.03,1.57,2.91,20.38,58.32,1.12,0.88,0.0,2.81,3.44,99.35,9.06,19.49,65.68,3.1,,,,2.49,20.7,,38.82,12.18,16.35,3.25,34.52,7.79,1.45,7.88,27.23,6.35,0.05,4.81,12.06,4.81,,,15.75,26.5,288.69,0.0,443.44,30.47,61.68,31.5,,,0.0,10.19,88.99,47.08,225.59,,22.94,0.75,1.5,0.35,149.96,49.94,2.06,155.04,0.66,13.36,2.08,5.05,1.28,12.52,,62.69,26.28,1.87,33.31,335.06,,,,15.83,,0.0,,,370.87,120.27,32.42,,,51.56,16.19,26.31,
2026-01-10 16:00:00,0.75,9.0,65.19,53.56,227.94,1.13,226.81,280.93,33.87,35.1,290.56,575.64,4.75,29.37,92.96,152.94,,,8.35,0.0,64.81,26.5,11.25,42.35,,60.98,,0.02,1.51,2.68,19.93,59.45,1.02,0.77,0.0,3.0,2.85,93.57,6.04,19.58,62.68,2.91,,,,2.47,22.57,,38.84,12.03,17.52,1.68,34.09,6.37,1.45,7.72,26.38,6.62,0.05,5.62,11.17,4.69,,,14.56,27.69,410.38,0.0,444.49,30.69,61.53,32.25,,,0.0,10.51,99.93,46.97,223.74,,21.44,0.86,2.55,0.52,151.36,50.01,2.12,151.68,0.65,14.73,2.06,9.81,1.3,12.37,,80.06,24.87,1.73,32.77,276.38,,,,16.41,,0.0,,,368.92,120.7,32.86,,,52.8,15.81,27.87,
2026-01-10 17:00:00,0.81,9.69,64.06,53.97,225.19,1.19,224.0,283.47,23.26,35.47,285.37,571.93,4.32,28.5,95.19,149.81,,,9.03,0.0,66.19,26.25,8.63,43.14,,59.58,,0.07,2.73,3.47,21.0,58.18,1.22,1.0,0.0,3.38,2.84,91.0,4.12,19.45,62.13,3.78,,,,2.44,20.75,,40.5,12.15,17.37,1.82,33.94,5.66,1.56,7.93,25.9,6.88,0.04,6.44,11.47,4.69,,,16.37,26.47,388.56,0.0,445.26,30.59,61.1,31.62,,,0.0,10.8,95.25,45.29,220.82,,24.25,0.8,2.47,0.5,150.95,50.99,2.69,149.38,0.68,13.38,2.08,12.72,1.29,12.8,,48.19,22.09,1.69,25.38,334.25,,,,16.77,,0.0,,,349.33,103.33,39.03,,,49.04,16.06,28.94,
2026-01-10 18:00:00,0.75,9.6,64.56,53.15,225.78,0.81,224.97,278.22,19.0,35.55,283.41,569.64,4.25,29.13,94.56,148.5,,,7.12,0.0,61.63,25.5,1.94,41.48,,60.93,,0.07,3.31,3.34,20.25,59.9,1.41,0.65,0.0,3.12,2.75,89.16,3.56,19.41,61.14,3.71,,,,2.44,16.24,,38.71,11.97,17.35,1.81,33.03,4.4,1.66,8.16,26.62,6.91,0.05,4.31,11.59,5.19,,,15.19,27.31,383.94,0.0,441.25,30.75,62.81,30.19,,,0.0,10.74,88.02,44.49,224.89,,21.75,0.78,2.25,0.48,146.83,51.5,2.69,148.94,0.68,13.45,2.06,11.97,1.28,12.2,,44.25,21.44,1.54,24.39,274.69,,,,16.68,,0.0,,,354.27,89.01,34.01,,,48.11,15.63,26.06,
2026-01-10 19:00:00,0.81,9.78,62.0,52.1,223.3,0.75,222.55,273.07,16.12,35.25,282.88,570.11,4.87,27.93,96.13,150.07,,,7.46,0.0,56.5,23.63,1.62,42.17,,63.23,,0.06,3.46,2.53,20.25,58.2,1.67,0.97,0.0,2.69,2.59,88.7,3.94,19.33,60.24,3.66,,,,2.44,10.76,,38.33,11.33,17.57,1.94,32.81,4.42,1.32,8.44,25.69,6.55,0.04,4.0,11.47,4.81,,,14.38,26.37,272.87,0.0,443.49,30.75,62.63,31.5,,,0.0,10.19,79.07,44.64,223.69,,21.19,0.82,2.2,0.5,145.11,50.88,2.75,147.37,0.71,13.02,2.03,11.48,1.29,12.27,,46.25,21.26,1.96,20.79,204.56,,,,,,0.0,,,350.49,78.64,31.8,,,45.71,16.06,22.94,
2026-01-10 20:00:00,0.81,9.9,62.63,53.15,222.43,0.75,221.68,271.21,13.7,33.76,280.81,559.78,4.5,27.75,95.0,144.31,,,7.61,0.0,54.37,22.43,1.56,41.08,,61.38,,0.07,3.9,2.85,19.94,55.13,1.98,0.78,0.0,2.75,2.5,89.76,3.97,19.68,60.71,3.44,,,,2.52,9.19,,35.18,11.37,15.89,1.87,32.91,4.33,1.33,9.77,25.31,6.69,0.05,4.06,11.12,4.87,,,15.68,22.41,275.94,0.0,440.64,30.63,59.53,29.37,,,0.0,9.9,71.11,42.86,229.25,,24.62,0.79,2.2,0.57,142.84,51.12,2.69,146.97,0.72,13.21,2.03,11.72,1.29,12.66,,41.94,20.87,1.55,20.73,300.94,,,,,,0.0,,,359.57,45.23,31.88,,,45.29,14.81,20.44,
2026-01-10 21:00:00,0.75,9.85,61.5,53.5,221.39,0.75,220.64,269.19,13.18,34.41,283.59,556.81,4.56,27.75,94.0,138.44,,,7.36,0.0,53.88,22.19,1.5,40.96,,60.34,,0.08,4.12,2.59,20.62,57.14,1.49,0.77,0.0,2.94,2.44,87.83,3.53,20.02,59.23,3.59,,,,2.45,9.86,,34.16,12.22,14.84,1.81,32.7,4.47,1.31,10.04,24.25,6.56,0.04,4.0,11.47,5.51,,,14.75,22.19,276.94,0.0,438.5,30.62,59.72,23.38,,,0.0,10.13,70.85,43.34,223.55,,21.13,0.74,2.19,0.48,143.13,51.13,2.68,147.19,0.71,12.72,2.03,11.44,1.29,12.33,,38.37,20.22,1.58,23.02,225.25,,,,,,0.0,,,353.41,38.8,28.9,,,43.32,15.44,20.75,
2026-01-10 22:00:00,0.82,9.87,60.81,53.19,212.19,3.5,208.69,262.69,13.38,34.62,278.97,553.63,4.44,27.19,92.78,138.37,,,7.49,0.0,48.62,21.5,1.5,41.86,,58.61,,0.05,3.85,3.0,19.63,55.24,0.99,1.13,0.0,3.12,2.56,88.58,3.91,20.22,59.18,3.47,,,,2.43,9.67,,34.81,11.99,14.59,1.63,33.55,4.38,1.28,9.85,23.79,7.04,0.05,4.07,11.02,5.3,,,14.69,22.06,271.43,0.0,433.18,30.72,60.25,21.37,,,0.0,10.37,61.82,41.9,218.59,,21.06,0.85,2.24,0.5,132.48,50.69,2.69,146.06,0.72,12.56,2.03,11.56,1.29,12.45,,11.88,20.37,1.61,17.86,224.56,,,,,,0.0,,,358.56,35.43,28.02,,,49.26,15.94,20.12,
2026-01-10 23:00:00,0.81,10.22,59.31,53.6,211.87,1.25,210.62,262.06,12.94,34.49,279.16,555.78,4.25,26.38,92.19,137.31,,,7.86,0.0,44.69,21.69,1.57,41.13,,57.78,,0.07,3.33,2.68,19.0,54.82,1.64,0.66,0.0,3.25,2.37,88.46,4.09,20.2,58.95,3.38,,,,2.5,9.99,,35.29,12.55,14.53,1.62,32.62,4.4,1.27,8.4,24.15,6.74,0.05,4.0,10.95,4.7,,,15.44,22.34,264.63,0.0,421.87,30.62,60.43,21.25,,,0.0,10.63,43.53,41.46,212.98,,22.5,0.75,2.21,0.49,127.76,50.62,2.75,146.0,0.71,14.58,2.04,10.88,1.29,12.13,,11.31,20.03,1.94,17.28,146.81,,,,,,0.0,,,353.33,40.22,28.73,,,44.98,16.5,19.07,
2026-01-11 00:00:00,0.81,11.25,61.75,52.53,214.26,0.75,213.51,261.47,13.12,35.1,277.22,553.04,5.44,26.37,92.78,137.69,,,7.77,0.0,42.75,22.37,1.49,41.01,,54.23,,0.08,3.35,2.76,17.88,54.68,1.9,0.84,0.0,3.19,2.51,86.96,4.25,20.45,57.1,3.53,,,,2.56,9.04,,36.19,12.38,14.34,1.63,33.33,4.46,1.25,8.85,24.37,6.66,0.04,4.0,10.96,3.93,,,17.19,22.47,266.06,0.0,425.2,30.72,62.03,22.38,,,0.0,10.18,32.48,41.77,179.66,,14.12,0.75,2.18,0.52,125.49,49.44,2.75,142.72,0.71,14.02,2.03,10.97,1.29,12.56,,8.25,19.35,1.5,17.28,152.69,,,,,,0.0,,,361.42,40.78,31.72,,,47.01,15.31,19.62,
2026-01-11 01:00:00,0.81,11.34,61.25,52.56,210.1,0.75,209.35,261.12,12.94,35.5,279.15,562.44,5.37,25.19,91.37,136.81,,,8.17,0.0,42.19,21.57,1.5,42.23,,52.85,,0.09,3.23,2.62,17.99,55.12,1.86,0.91,0.0,3.19,2.47,86.08,3.59,20.23,57.19,3.34,,,,2.44,9.6,,33.31,10.8,14.3,2.0,33.28,4.53,1.1,8.56,23.51,6.75,0.05,4.0,11.02,3.94,,,16.37,22.13,269.06,0.0,414.93,30.63,61.88,21.31,,,0.0,10.22,32.33,42.14,177.9,,0.82,0.7,2.25,0.5,125.16,48.81,2.81,139.59,0.72,13.85,2.03,10.67,1.28,13.04,,11.12,18.56,1.53,16.87,141.37,,,,,,0.0,,,353.49,37.45,29.45,,,46.73,15.56,19.94,
2026-01-11 02:00:00,0.82,10.97,61.5,52.94,211.43,0.75,210.68,257.41,13.0,34.22,278.1,551.28,4.25,25.25,89.47,136.38,,,8.45,0.0,42.25,19.81,1.5,41.36,,52.23,,0.1,3.41,2.63,17.88,55.7,1.89,0.91,0.0,3.25,2.4,85.36,3.75,19.12,57.4,3.44,,,,2.5,9.98,,32.63,10.49,14.9,2.75,33.17,4.39,1.2,8.87,23.78,6.72,0.05,4.31,11.12,3.75,,,15.88,22.72,260.69,0.0,412.81,30.81,60.87,21.13,,,0.0,9.92,34.17,41.78,177.74,,0.75,0.69,2.21,0.54,125.54,49.13,2.75,139.13,0.72,13.28,2.03,10.93,1.29,12.52,,11.19,18.04,1.52,16.73,135.5,,,,,,0.0,,,364.36,36.07,27.94,,,45.07,16.0,19.37,
2026-01-11 03:00:00,0.81,10.28,59.69,52.25,215.71,0.81,214.9,256.06,12.93,34.94,280.4,550.34,4.07,24.31,88.85,134.81,,,8.48,0.0,42.5,19.81,1.57,41.48,,52.54,,0.09,3.24,2.49,17.88,54.34,1.89,0.76,0.0,3.37,2.6,85.97,4.03,19.04,57.63,3.65,,,,2.41,9.38,,33.32,10.64,14.68,2.69,33.05,4.52,1.18,8.59,24.15,6.81,0.04,4.0,10.89,3.75,,,15.25,22.46,265.81,0.0,412.31,30.78,62.16,21.31,,,0.0,10.35,31.86,42.28,176.74,,0.75,0.71,2.2,0.52,125.56,49.3,2.82,140.0,0.69,12.21,2.05,11.85,1.29,12.28,,11.31,17.84,1.89,16.83,132.69,,,,,,0.0,,,351.08,35.28,28.36,,,44.5,16.19,19.07,
2026-01-11 04:00:00,0.81,10.04,61.62,52.4,211.04,1.13,209.91,255.22,13.14,33.53,274.97,545.63,4.06,24.75,88.06,133.13,,,9.25,0.0,42.25,19.63,1.49,41.73,,52.13,,0.11,3.26,2.54,17.86,54.62,1.87,0.86,0.0,3.5,2.62,85.23,3.85,19.02,57.2,3.34,,,,2.5,9.66,,32.56,10.51,13.93,2.81,32.84,4.44,1.26,8.76,23.97,6.66,0.05,4.06,11.19,3.81,,,15.06,22.13,258.19,0.0,408.82,30.5,62.25,22.0,,,0.0,10.24,32.28,41.47,174.62,,0.75,0.69,2.23,0.54,125.03,48.51,2.81,133.56,0.7,11.75,2.03,11.77,1.28,13.45,,11.07,17.9,1.53,16.44,133.0,,,,,,0.0,,,359.1,35.41,27.75,,,45.5,15.37,19.25,
2026-01-11 05:00:00,0.81,11.28,60.88,52.72,209.99,1.25,208.74,255.63,12.04,33.97,278.78,544.47,4.06,24.25,88.28,133.43,,,9.95,0.0,41.87,19.68,1.44,41.39,,52.76,,0.09,3.29,2.68,18.07,54.8,1.47,0.81,0.0,3.75,2.69,84.96,3.55,19.07,57.45,3.51,,,,2.44,9.99,,33.3,10.51,14.01,3.75,32.89,4.44,1.22,8.62,23.63,6.72,0.05,4.0,10.96,3.88,,,14.87,22.28,260.94,0.0,408.31,30.75,61.28,21.94,,,0.0,10.51,52.79,42.02,176.78,,0.81,0.71,2.84,0.52,126.56,48.75,2.81,134.06,0.69,12.69,2.03,11.59,1.29,12.45,,11.06,18.38,1.53,16.13,169.81,,,,,,0.0,,,350.8,36.4,27.44,,,45.31,15.63,19.43,
2026-01-11 06:00:00,0.82,11.09,61.0,52.28,213.01,3.12,209.89,254.68,13.96,33.21,273.6,547.08,4.06,24.75,89.84,133.07,,,9.93,0.0,42.25,19.44,1.5,40.74,,52.28,,0.03,2.98,2.54,18.64,55.86,0.9,0.85,0.0,4.25,2.72,85.21,3.79,19.16,57.15,3.38,,,,2.46,9.37,,31.82,10.68,13.96,3.37,33.0,4.48,1.24,8.77,24.87,6.84,0.04,4.19,11.11,3.81,,,14.5,21.69,263.37,0.0,403.63,30.76,62.13,21.56,,,0.0,10.21,63.41,43.83,186.65,,10.37,0.7,2.92,0.54,127.58,48.12,2.38,133.06,0.69,11.54,2.03,9.93,1.29,12.53,,13.81,18.91,1.52,16.1,146.57,,,,,,0.0,,,361.6,38.49,26.98,,,46.42,15.37,19.44,
2026-01-11 07:00:00,0.81,11.53,62.37,52.88,212.53,0.75,211.78,256.25,14.12,33.35,272.71,514.29,4.0,24.13,100.79,133.43,,,7.62,0.0,38.56,19.0,1.32,39.08,,53.23,,0.06,2.93,2.35,17.57,55.4,1.02,0.99,0.0,4.19,2.78,86.08,4.16,18.99,57.73,2.86,,,,2.5,9.48,,31.73,10.63,13.56,2.0,33.46,5.73,1.25,8.2,24.75,6.94,0.05,4.06,11.34,3.75,,,15.75,21.97,263.5,0.0,405.56,30.78,61.75,28.87,,,0.0,9.85,63.32,43.61,209.93,,20.63,0.68,2.17,0.47,126.93,47.13,2.12,139.72,0.67,11.15,2.03,6.23,1.29,12.67,,47.94,19.59,1.73,16.12,154.75,,,,,,0.0,,,355.89,73.86,26.31,,,45.04,16.0,19.31,
2026-01-11 08:00:00,0.81,13.91,62.13,52.78,210.32,0.75,209.57,256.87,,33.4,278.69,,3.88,25.18,99.06,135.69,,,,,,,,,,55.93,,0.06,2.84,2.33,19.01,56.7,1.02,0.77,0.0,4.25,3.03,86.02,3.69,19.02,58.26,3.16,,,,2.45,10.25,,35.32,10.29,14.08,3.69,32.93,8.32,1.25,8.31,24.53,6.5,0.05,4.06,11.25,3.69,,,15.13,26.65,266.44,0.0,408.31,30.87,62.12,28.5,,,0.0,9.35,84.24,45.35,223.11,,23.56,0.71,1.72,0.35,128.83,47.5,2.19,137.85,0.69,11.37,2.05,2.65,1.28,12.62,,50.94,19.21,1.52,22.69,219.06,,,,,,0.0,,,367.81,105.72,27.49,,,45.73,15.07,19.13,
2026-01-11 09:00:00,0.81,15.15,63.25,53.69,215.15,0.81,214.34,261.69,,33.44,277.47,,3.87,25.32,99.65,143.38,,,,,,,,,,58.68,,0.08,2.79,2.47,19.3,57.64,0.93,1.09,0.0,3.19,3.41,86.1,4.12,19.05,57.65,3.07,,,,2.4,9.76,,36.6,10.42,14.39,3.56,33.52,8.4,1.21,7.97,24.35,6.85,0.04,4.31,11.17,3.75,,,14.94,27.0,269.06,0.0,408.37,30.87,61.25,28.82,,,0.0,10.06,95.0,45.67,215.57,,22.31,0.73,1.18,,128.93,46.19,2.12,139.9,0.67,11.84,2.03,,1.29,12.17,,60.5,18.91,1.79,22.37,225.69,,,,,,0.0,,,359.29,106.65,28.97,,,45.32,15.25,19.5,
2026-01-11 10:00:00,0.82,15.35,63.81,52.87,218.45,0.75,217.7,261.08,,34.54,278.06,555.56,4.5,25.5,100.69,145.5,40.89,60.04,,,,,,,,56.86,,0.07,2.66,2.28,19.07,57.28,0.88,0.83,0.0,3.06,4.5,84.88,3.37,18.99,57.23,2.97,,,,2.43,11.43,,36.65,10.43,14.62,3.57,34.91,6.66,1.21,8.38,23.84,6.65,0.05,4.88,11.76,3.93,,,15.56,26.69,399.0,0.0,415.88,30.7,62.69,28.12,,,0.0,10.33,103.36,45.5,216.81,,21.38,0.71,1.25,,128.84,46.81,2.13,144.07,0.69,12.79,2.03,,1.28,12.15,,55.31,19.13,1.98,22.33,188.56,,,,,,0.0,,,370.2,116.95,33.0,,,52.17,15.18,20.5,
2026-01-11 11:00:00,0.81,15.19,64.81,53.81,216.58,0.75,215.83,263.62,,35.34,279.32,558.6,4.38,26.06,103.13,145.81,37.21,63.07,,,,,,,,56.78,,0.04,2.82,2.5,19.44,57.26,0.99,1.02,0.0,2.94,4.37,86.94,4.01,19.34,58.44,2.87,,,,2.39,10.35,,36.5,12.12,15.78,3.56,35.14,7.52,1.23,8.27,25.06,6.96,0.05,4.38,12.82,3.88,,,14.5,27.13,383.82,0.0,420.82,31.03,63.5,28.81,,,0.0,11.0,92.23,45.24,216.72,,23.25,0.72,1.27,,126.94,47.44,2.06,152.84,0.67,12.84,2.03,,1.29,12.14,,50.31,19.25,2.0,20.63,214.56,,,,12.72,,0.0,,,366.02,125.8,43.44,,,,15.69,19.75,
2026-01-11 12:00:00,0.75,14.46,64.69,53.6,216.1,0.75,215.35,266.02,,34.59,276.18,562.79,4.31,26.37,101.53,145.25,34.59,60.79,,,,,,,,56.62,,0.05,2.86,2.82,20.31,59.92,1.38,1.12,0.0,2.87,3.97,86.87,3.52,19.69,58.43,3.62,,,,2.28,9.15,,37.55,11.56,15.17,1.69,35.17,6.23,1.23,8.34,26.03,7.14,0.04,4.62,11.61,4.18,,,15.56,26.18,387.25,0.0,423.62,31.12,62.94,29.44,,,0.0,10.84,93.97,45.8,218.49,,23.06,1.01,1.29,,130.11,48.74,2.13,160.34,0.69,13.7,2.03,,1.29,12.18,,62.56,21.03,1.53,22.31,220.06,,,,13.12,,0.0,,,358.6,131.19,39.46,,,,14.69,19.56,
2026-01-11 13:00:00,0.81,14.6,64.69,53.47,218.06,3.13,214.93,265.25,,34.62,279.82,567.21,4.44,25.75,102.9,145.69,42.26,61.02,,,,,,,,57.04,,0.04,2.84,3.13,20.0,59.04,1.63,0.95,0.0,3.0,4.15,89.54,4.04,20.06,60.16,3.94,,,,2.37,10.15,,37.23,12.01,14.74,1.81,34.92,8.57,1.25,8.1,25.13,6.87,0.05,4.56,11.71,4.51,,,15.94,27.07,382.56,0.0,427.06,30.97,65.12,28.88,,,0.0,10.65,87.79,47.49,224.6,,21.25,0.95,1.23,,134.04,47.51,2.12,153.6,0.67,13.73,2.0,,1.28,12.5,,53.0,19.56,1.53,21.91,183.0,,,,12.82,2.88,0.0,46.88,5.3,349.93,134.56,38.58,,,,15.62,18.94,
2026-01-11 14:00:00,0.81,18.15,66.37,52.53,215.01,0.75,214.26,265.31,,34.47,280.43,582.37,4.69,25.88,103.07,148.0,46.16,62.25,,,,,,,,58.66,,0.05,2.99,2.84,19.62,59.64,1.47,1.05,0.0,3.19,4.01,90.95,4.34,19.72,61.65,3.26,,,,2.5,9.95,,37.74,12.12,16.49,3.56,36.36,8.0,1.38,8.34,26.06,6.96,0.05,4.56,12.51,4.99,,,14.87,26.28,386.19,0.0,430.31,30.87,66.94,30.62,,,0.0,10.2,81.78,51.92,223.35,,21.81,0.72,1.13,,137.97,49.24,2.13,150.59,0.65,13.84,1.96,,1.28,13.07,,60.32,19.53,2.04,25.24,230.57,,,,14.72,3.44,0.0,57.19,4.09,366.44,124.53,37.91,,,,15.88,19.44,
2026-01-11 15:00:00,0.82,17.07,66.57,53.69,223.15,0.75,222.4,273.39,,35.1,287.32,577.86,4.56,26.31,107.03,150.0,47.03,62.44,,,,11.75,,,,59.27,,0.05,3.46,2.87,20.06,60.95,1.14,0.73,0.0,3.5,3.87,92.02,3.84,19.71,63.16,2.93,,,,2.4,11.01,,37.99,12.28,17.35,3.19,34.34,7.81,1.34,8.28,27.53,6.91,0.04,4.38,12.33,5.13,,,15.38,27.09,277.37,0.0,431.82,30.94,65.25,30.44,,,0.0,10.64,85.68,53.32,222.48,,23.32,0.81,1.33,0.03,140.07,50.19,2.12,153.59,0.66,13.06,1.95,4.11,1.28,12.68,,54.25,19.72,2.42,26.46,275.18,,,,15.29,3.56,0.0,57.03,4.08,369.66,133.36,37.67,,,47.51,16.37,20.87,28.58
2026-01-11 16:00:00,0.81,14.03,65.37,51.84,216.46,0.75,215.71,276.87,,34.41,282.71,570.27,4.25,25.88,105.59,149.37,47.75,63.24,,,,12.18,,,,60.55,,0.05,3.24,3.13,20.7,63.39,1.82,1.06,0.0,3.75,3.12,89.41,3.76,18.87,61.36,3.1,,,,2.38,9.75,,38.02,13.25,16.4,1.75,34.36,6.74,1.42,8.41,27.5,6.88,0.05,4.56,12.12,5.06,,,14.5,26.44,281.5,0.0,429.12,30.78,63.75,30.94,,,0.0,10.4,91.67,51.99,222.29,,21.18,0.85,2.22,0.5,139.33,50.44,2.19,148.47,0.64,11.85,1.97,7.83,1.3,12.62,,59.18,19.85,1.58,25.07,196.94,,,,14.93,3.62,0.0,56.22,4.06,368.78,125.66,39.92,,,54.55,15.63,22.81,28.47
2026-01-11 17:00:00,0.81,13.87,65.06,52.87,217.3,0.75,216.55,272.89,,36.12,282.85,568.37,4.37,24.68,100.66,147.94,49.76,66.49,6.89,0.0,,12.25,,,,60.65,,0.08,4.09,3.15,21.43,63.33,1.91,0.79,0.0,3.88,2.98,88.09,4.28,18.84,59.75,4.05,,,,2.56,10.27,,37.92,12.84,18.6,2.0,33.71,5.67,1.47,8.65,29.03,6.81,0.05,4.56,11.38,5.01,,,14.94,27.5,274.44,0.0,430.93,30.81,64.06,32.12,,,0.0,11.48,88.5,52.4,208.67,,23.75,0.95,2.5,0.53,140.97,50.12,2.69,147.07,0.7,12.59,2.03,12.56,1.29,12.31,,65.0,19.4,1.86,22.49,169.94,,,,13.94,3.63,0.0,56.28,4.0,353.19,123.45,40.99,,,44.88,15.06,28.75,28.44
2026-01-11 18:00:00,0.81,10.03,64.13,52.54,218.19,0.75,217.44,263.18,,36.22,277.19,572.27,5.82,24.57,95.78,141.44,55.07,64.78,6.42,0.0,,13.32,,,,61.0,,0.06,4.86,2.81,22.57,65.63,1.98,1.05,0.0,3.56,2.84,86.97,4.34,18.52,59.04,3.75,,,,2.47,9.81,,37.62,13.32,19.18,2.06,33.29,4.4,1.34,8.79,29.82,6.78,0.04,4.26,11.1,5.31,,,15.0,27.22,275.44,0.0,430.07,30.85,64.06,30.69,,,0.0,10.69,82.7,51.06,216.82,,21.07,0.88,2.38,0.48,138.97,50.38,2.75,146.59,0.72,12.44,2.03,13.27,1.29,12.14,,38.13,18.91,1.57,24.99,292.37,,,,13.21,3.56,0.0,55.53,4.0,359.91,108.27,36.32,,,50.93,15.44,26.32,28.01
2026-01-11 19:00:00,0.75,10.04,63.5,52.18,217.23,0.75,216.48,262.61,,35.63,270.4,564.15,5.43,25.0,96.28,145.56,59.1,70.08,6.33,0.0,,14.25,,,,59.39,,0.07,4.03,2.51,22.81,60.0,1.95,0.89,0.0,3.12,2.69,87.18,3.68,18.71,59.24,3.91,,,,2.56,8.88,,37.21,12.92,19.18,2.0,33.39,4.55,1.22,8.9,29.15,6.66,0.05,4.06,11.15,5.31,,,15.5,27.31,272.81,0.0,425.0,30.74,63.25,30.37,,,0.0,10.47,74.6,49.01,218.99,,21.5,0.86,2.18,0.49,136.1,50.57,2.68,147.97,0.72,13.82,2.0,12.65,1.28,12.03,,43.69,19.06,1.71,22.79,247.32,,,,13.47,3.75,0.0,55.06,3.91,353.09,103.16,33.55,,,48.03,15.56,19.81,27.71
2026-01-11 20:00:00,0.82,11.0,64.87,52.1,221.71,0.75,220.96,259.5,,35.25,269.56,554.9,4.57,24.06,95.72,145.31,58.81,76.35,6.34,0.0,,14.25,,,,57.79,,0.07,4.0,2.74,21.09,56.41,1.91,0.85,0.0,3.13,2.68,86.55,3.85,18.51,58.78,4.09,,,,2.44,8.92,,34.77,12.91,16.46,2.06,32.71,4.44,1.24,8.66,27.88,6.87,0.05,3.88,12.17,5.06,,,16.81,22.0,275.87,0.0,426.44,30.67,61.44,29.38,,,0.0,11.04,68.63,43.17,211.97,,22.93,0.82,2.19,0.53,131.54,49.62,2.69,144.28,0.74,13.39,2.0,11.86,1.3,12.04,,39.56,19.91,1.57,21.65,229.43,,,,15.48,3.69,0.0,54.91,3.86,362.25,64.7,31.55,,,46.85,15.31,19.56,26.98
2026-01-11 21:00:00,0.81,10.4,62.69,52.03,217.82,3.06,214.76,258.0,,35.18,270.91,549.46,4.62,23.5,93.03,144.94,59.38,78.63,6.29,0.0,,14.37,,,,57.66,,0.07,4.13,2.73,19.06,56.69,1.72,0.8,0.0,3.19,2.44,85.46,3.88,18.77,57.51,3.76,,,,2.41,9.19,,34.21,12.69,15.67,2.0,32.7,4.52,1.21,8.69,26.09,6.48,0.04,4.12,11.53,5.0,,,18.44,22.47,272.19,0.0,415.24,30.59,61.1,25.0,,,0.0,10.67,66.01,43.95,208.87,,20.88,0.87,2.18,0.54,132.99,49.5,2.69,145.5,0.73,13.86,1.98,11.19,1.29,12.27,,34.75,20.83,1.56,19.28,180.25,,,,15.83,3.69,0.0,55.12,3.88,351.09,37.69,30.62,,,46.97,15.32,21.13,26.93
2026-01-11 22:00:00,0.81,10.35,62.13,53.0,214.77,0.75,214.02,255.32,,34.97,271.22,551.76,4.5,23.12,90.38,145.31,59.44,81.24,6.57,0.0,,15.13,,,,58.21,,0.08,4.2,2.81,19.56,56.27,1.69,0.96,0.0,3.18,2.56,86.08,4.03,19.32,57.37,3.56,,,,2.5,8.88,,33.15,12.38,16.06,1.75,33.64,4.51,1.28,8.55,24.25,6.58,0.05,4.31,12.16,5.0,,,16.37,21.19,271.69,0.0,414.69,30.62,62.75,23.75,,,0.0,10.39,62.58,41.98,210.69,,21.31,0.85,2.26,0.41,132.3,50.18,2.75,142.34,0.73,13.97,2.0,11.43,1.29,12.18,,12.0,21.73,1.56,17.32,145.94,,,,14.15,3.62,0.0,52.28,4.03,354.52,35.03,30.41,,,47.11,15.06,19.18,27.56
